ArchiveYear	CalFireIncident	Counties	Latitude	Longitude	year	month	day	MajorIncident	AdminUnit	CanonicalUrl	ConditionStatement	ControlStatement	CountyIds	Extinguished	FuelType	Location	Name	SearchDescription	SearchKeywords	Started	UniqueId	Updated	Group	Selected
2018.0	False	Tehama	40.34256	-121.43025	2018	09	28	False	Lassen National Forest	/incidents/2018/9/28/wilson-fire/			52	2019-01-04T08:59:00Z		Wilson Lake Rd and Lost Creek Rd, 10 miles NW of Chester	Wilson Fire	The Wilson Fire started on September 28, 2018 at Wilson Lake Rd and Lost Creek Rd, 10 miles NW of Chester in Tehama County. This fire was contained on October 4, 2018 at 261 acres.	Wilson Fire, September 28, 2018, Tehama County	2018-09-28T13:08:00Z	d0ae0a7f-dd7b-4cb1-8f4a-2a784a17d6d4	2019-01-04T08:59:00Z	G1	No
2017.0	True	Sonoma	38.70289	-122.90217	2017	07	31	False	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2017/7/31/independence-fire/			49	2018-01-09T12:15:00Z		Independence Lane, 2 miles south of Geyserville	Independence Fire	The Independence Fire started July 31 2017 off Independence Lane, 2 miles south of Geyserville (Sonoma County) and burned 11 acres.	Independence Fire, Sonoma County, July 2017, Independence Lane, Geyserville	2017-07-31T23:17:00Z	75fb489f-1e3e-4929-a6fb-a288416b96e0	2018-01-09T12:15:00Z	G1	No
2015.0	False	San Bernardino	34.23	-116.883	2015	08	23	False	USFS - San Bernardino National Forest	/incidents/2015/8/23/summit-fire/			36	2015-09-11T15:00:00Z		at Knickerbocker Road and Pine Knot, south of Big Bear Lake	Summit Fire	Summit fire started on August 23, 2015 at Knickerbocker Road and Pine Knot, south of Big Bear Lake (San Bernardino County) and burned 55 acres.	"Summit Fire, San Bernardino National Forest, Big Bear Lake, August 23, 2015.
271"	2015-08-23T12:25:00Z	d0875efe-54fb-4cc2-b647-4f4d210df118	2015-09-11T15:00:00Z	G1	No
2018.0	True	Siskiyou	41.791859	-122.513883	2018	05	19	False	CAL FIRE Siskiyou Unit	/incidents/2018/5/19/ager-fire/			47	2019-01-04T10:24:00Z		off Ager Road, northeast of Montague	Ager Fire	The Ager fire started on May 19, 2018 off Ager Road, northeast of Montague (Siskiyou County) and burned 27 acres. It was contained on May 19, 2018.	Ager Fire, May 19, 2018, Siskiyou County	2018-05-19T13:04:00Z	454ed7a0-3e17-47a6-9ff1-7a629471df5c	2019-01-04T10:24:00Z	G1	No
2017.0	False	San Diego	33.402411	-117.402445	2017	10	17	False	DOD - Camp Pendleton	/incidents/2017/10/17/buffalo-fire/			37	2018-01-09T13:41:00Z		Range 600, Case Springs Road, Camp Pendleton	Buffalo Fire	The Buffalo Fire started on October 17, 2017 off Range 600 and Case Springs Road, San Diego County and burned 1,088 acres. It was contained on November 14, 2017.	"Buffalo Fire, Range 600, Case Springs Road, 
Camp Pendleton, San Diego County, October 2017"	2017-10-17T10:19:00Z	081c7307-b328-4b64-869a-dce8718bab11	2018-01-09T13:41:00Z	G1	No
2019.0	False	Santa Barbara	34.665699	-119.94974	2019	07	28	False	Los Padres National Forest	/incidents/2019/7/28/range-fire/	Not a CAL FIRE Incident. CAL FIRE is assisting Los Padres National Forest with air and ground resources.		42	2019-08-05T12:27:00Z		north of Lake Cachuma	Range Fire	The Range Fire started on July 28, 2019 north of Lake Cachuma in Santa Barbara County.		2019-07-28T22:39:05Z	bc2edb86-fb4b-4dba-a9e0-5339f27d9bce	2019-09-26T14:48:59.423Z	G1	No
2013.0	True	Riverside	33.96936	-117.1265	2013	06	08	False	CAL FIRE/Riverside County Fire	/incidents/2013/6/8/viper-fire/			33	2013-06-08T19:00:00Z		off San Timoteo Canyon Rd and Viper Rd, north of Moreno Valley	Viper Fire	The Viper Fire burned in June 2013 off San Timoteo Canyon Road and Viper Road, north of Moreno Valley in Riverside County.	Viper Fire, June 2013, San Timoteo Canyon Road, Viper Road, Moreno Valley, Riverside County Fire, Riverside County	2013-06-08T15:37:00Z	e9505435-e861-4f33-9069-b0040fb2a135	2013-06-08T19:00:00Z	G1	No
2017.0	True	Riverside	33.73547	-117.33364	2017	09	10	False	CAL FIRE / Riverside County Fire	/incidents/2017/9/10/ellie-fire/			33	2018-01-09T13:19:00Z		Ellie Way and El Toro Road, Lake Elsinore	Ellie Fire	The Ellie Fire started on September 10, 2017, near Ellie Way and El Toro Road in Lake Elsinore (Riverside County) and burned 34 acres.	Ellie Fire, Riverside County, September 2017, Vegetation Fire, Lake Elsinore	2017-09-10T13:49:00Z	99a7ed51-e64a-4aa9-b8ba-6a9ae4752db0	2019-07-01T13:07:31.433Z	G1	No
2019.0	True	San Joaquin	38.017138	-120.945044	2019	09	05	False	CAL FIRE Tuolumne Calaveras Unit	/incidents/2019/9/5/flood-fire/			39	2019-09-05T19:56:00Z		near Flood Rd and N. Waverly Road, Southwest of Rancho Calaveras	Flood Fire	Flood Fire started on September 5, 2019 near Flood Rd and N. Waverly Road, Southwest of Rancho Calaveras in San Joaquin County.		2019-09-05T14:33:01Z	3d4c2809-cd37-4f07-b86e-68dcd52c7434	2019-09-08T19:56:30.733Z	G1	No
2018.0	True	Shasta	40.4635	-121.77419	2018	03	27	False	CAL FIRE Shasta Trinity Unit	/incidents/2018/3/27/rock-fire/			45	2019-01-03T09:45:00Z		Rock Creek Rd, SE of Shingletown	Rock Fire	The Rock Fire started march 27 2018 off Rock Creek Rd, SE of Shingletown (Shasta County)	Rock Fire, March 27 2018, Rock Creek Rd, SE of Shingletown (Shasta County)	2018-03-27T16:20:00Z	958c8ac0-6111-4d29-b5ac-8ca0e7a2f484	2019-01-03T09:45:00Z	G1	No
2019.0	True	Monterey	35.79069	-120.73102	2019	10	09	False	CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit	/incidents/2019/10/9/cross-fire/			27,40	2019-10-11T07:30:00Z		Indian Valley Road and Monterey County Line near Camp Robert's	Cross Fire	The Cross Fire started October 8, 2019 off Indian Valley Road and Monterey County Line near Camp Robert's in Monterey and San Luis Obispo Counties.		2019-10-09T06:52:14Z	207f72f7-1453-40dc-919e-3551f7041b22	2019-10-11T07:38:50.257Z	G1	No
2018.0	True	Mendocino	38.8802	-123.0496	2018	08	01	False	CAL FIRE Mendocino Unit	/incidents/2018/8/1/western-fire/			23	2019-01-04T09:26:00Z		Off Highway 101, south of Hopland	Western Fire	The Western Fire started on August 1, 2018 off Highway 101, south of Hopland (Mendocino County). This fire was contained on August 2, 2018 and burned 106 acres.	Highway 101, Hopland, Mendocino County, August 2018	2018-08-01T15:53:00Z	9d63cbd8-7dbf-4b2d-918d-036e3a282d2d	2019-01-04T09:26:00Z	G1	No
2019.0	True	Calaveras	38.20177	-120.827386	2019	09	22	False	Tuolumne-Calaveras Unit	/incidents/2019/9/22/lynette-fire/			5			By the intersection of Loera Hills Road on Paloma Road in Valley Springs, California.	Lynette Fire	"The Lynette Fire started and ended on September 22, 2019, and has been contained at 67 acres. 
Crews will be at scene mopping up."		2019-09-22T18:25:56Z	9fc12331-47f4-4d79-bffe-914f13658993	2019-09-22T18:37:28.433Z	G1	No
2013.0	True	Riverside	33.990128	-117.164997	2013	07	16	False	CAL FIRE / Riverside County Fire	/incidents/2013/7/16/redlands-fire/			33	2013-07-17T07:45:00Z		Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley	Redlands Fire	The Redlands Fire burned in July 2013 off Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley in Riverside County.	Redlands Fire, July 2013, Relands Boulevard, San Timoteo Canyon Road, Moreno Valley, Riverside County	2013-07-16T17:48:00Z	d48a839f-d8da-44d7-9b35-b9f61aa28c61	2013-07-17T07:45:00Z	G1	No
2013.0	False	San Bernardino	34.2	-117.417	2013	09	24	False	San Bernardino National Forest/CAL FIRE San Bernardino Unit	/incidents/2013/9/24/sierra-fire/			36	2013-09-30T08:30:00Z		in the Cajon Pass west of I-15 near Glen Helen Road	Sierra Fire	The Sierra Fire burned September 2013 in the Cajon Passon west of I-15 near Glen Helen Road in San Bernardino County.	Sierra Fire, September 2013, San Bernardino County, Cajon Pass, I-15, Glen Helen Road	2013-09-24T15:51:00Z	f7358513-329f-4dba-8980-4cd3a19b469a	2013-09-30T08:30:00Z	G1	No
2019.0	False	Lassen	40.886677	-120.336977	2019	08	07	False	BLM Northern California District	/incidents/2019/8/7/r-1-fire/			18			Juniper Ridge Road and Juniper Tree Road, north of Ravendale	R-1 Fire	The Juniper Fire started on August 7, 2019 near Juniper Ridge Road and Juniper Tree Road, north of Ravendale in Lassen County.		2019-08-07T17:21:13Z	5f7b19a6-5f22-49ac-bf0e-ecef96385d37	2019-09-26T14:47:55.357Z	G1	No
2014.0	True	Nevada	39.1871	-121.2687	2014	07	07	False	CAL FIRE Nevada-Yuba-Placer	/incidents/2014/7/7/hutto-fire/			29	2014-07-08T06:56:00Z		on Hutto Rd & Keller Rd in Smartsville	Hutto Fire	The Hutto Fire started on July 7, 2014 on Hutto Rd & Keller Rd in Smartsville and burned 38 acres.	Hutto Fire, Nevada-Yuba-Placer, Nevada Yuba Placer, Hutto Road, Keller Road, Smartsville, Nevada County	2014-07-07T16:35:00Z	61506ea2-3f16-4aa6-ba54-d7788c3a2b35	2014-07-08T06:56:00Z	G1	No
2013.0	False	San Bernardino	33.642	-116.706	2013	08	24	False	San Bernardino National Forest	/incidents/2013/8/24/little-fire/			36	2013-08-30T08:00:00Z		near Thomas Mountain south of Lake Hemet on the San Jacinto Ranger District.	Little Fire	The Little Fire burned August 2013 bear Thomas Mountain south of Lake Hemet on the San Jacinto Ranger District in San Bernardino County.	Little Fire, August 2013, San Bernadino County, Thomas Mountain, Lake Hemet, San Jacinto Ranger District	2013-08-24T15:09:00Z	b5109726-5e91-4c10-96f8-2a5bb72e5a59	2013-08-30T08:00:00Z	G1	No
2019.0	True	Fresno	36.319291	-120.460189	2019	10	18	False	CAL FIRE Fresno-Kings Unit	/incidents/2019/10/18/mud-fire/			10	2019-10-19T15:00:00Z		Los Gatos Creek Road and Joaquin Rocks Lookout Road, east of Coalinga	Mud Fire	The Mud Fire started October 18, 2019 off Los Gatos Creek Road and Joaquin Rocks Lookout Road, east of Coalinga in Fresno County.		2019-10-18T12:17:32Z	ff8701f0-a12a-4b40-baa9-b58c4e2e31f3	2019-10-19T15:22:29.687Z	G1	No
2017.0	True	Riverside	33.91806	-116.99321	2017	07	03	False	CAL FIRE/Riverside County Fire Department	/incidents/2017/7/3/canyon-fire/			33	2018-01-09T11:41:00Z		Bolo Court and David Mountain Road, south of Beaumont	Canyon Fire	The Canyon Fire started on June 3, 2017 off of Bolo Court and David Mountain Road, south of Beaumont (Riverside County) and burned 10 acres.	Bolo Court, David Mountain Road, Riverside County,  July 2017, Canyon Fire, Beaumont	2017-07-03T13:34:00Z	d4f1fc5e-b877-41ee-b491-8e92ded4984f	2018-01-09T11:41:00Z	G1	No
2017.0	True	Nevada	39.36902	-120.97586	2017	07	21	False	CAL FIRE Nevada-Yuba-Placer Unit	/incidents/2017/7/21/grizzly-fire/			29	2018-01-09T12:03:00Z		off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City	Grizzly Fire	The Grizzly Fire started on July 21, 2017 off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City in Nevada County and burned 10 acres.	Grizzly Hill Rd & Turnagain Arm Rd, Nevada City Nevada County, July 2017, Grizzly Fire	2017-07-21T16:50:00Z	d9f83833-30c4-448d-b2ca-c5a63791b83d	2018-01-09T12:03:00Z	G1	No
2017.0	True	Tehama	40.20077	-122.24731	2017	10	03	False	CAL FIRE Tehama-Glenn Unit	/incidents/2017/10/3/36-fire/			52	2018-01-09T13:29:00Z		off Hwy 36W and Monroe St., West Red Bluff	36 Fire	The 36 Fire started on October 3, 2017 off of off Hwy 36W and Monroe St., West Red Bluff in Tehama County and burned 20 acres.	Highway 36 West, Monroe Street, West Red Bluff, Tehama County, October 2017	2017-10-03T16:22:00Z	bc12dbf6-db36-4dcf-86d6-84d3beb14cad	2018-01-09T13:29:00Z	G1	No
2017.0	False	Tulare	36.257	-118.296	2017	08	02	False	Inyo National Forest	/incidents/2017/8/2/indian-fire/			54	2018-01-09T12:17:00Z		North of Jordan Hot Springs	Indian Fire	The Indian Fire started on August 2, 2017 north of Jordan Hot Springs in the Inyo National Forest and burned 2,295 acres.	Indian Fire, Inyo National Forest, August 2, 2017, Jordan Hot Springs, Tulare County	2017-08-02T18:00:00Z	345f6faa-9946-418e-8a60-d5cb9efb3af4	2018-01-09T12:17:00Z	G1	No
2019.0	False	Lassen	40.679318	-120.392768	2019	07	05	False	Susanville Bureau of Land Management	/incidents/2019/7/5/snowstorm-fire/		Not a CAL FIRE Incident. Please contact the Bureau of Land Management for more information.	18	2019-07-06T07:49:00Z		Snowstorm Rd, south of Ravendale	Snowstorm Fire			2019-07-05T16:37:04Z	0f965f2f-3977-4ba5-bf7c-29feef27ee82	2019-07-08T07:49:17.54Z	G1	No
2013.0	False	Placer	39.12	-120.65	2013	08	10	False	Tahoe National Forest	/incidents/2013/8/10/american-fire/			31	2013-08-30T08:00:00Z		Deadwood Ridge, northeast of Foresthill	American Fire	The American Fire burned in August 2013 off Deadwood Ridge, northeast of Foresthill on the Tahoe National Forest in Placer County.	American Fire, August 2013, Deadwood Ridge, Foresthill, Tahoe National Forest, Placer County	2013-08-10T16:30:00Z	8213f5c7-34fa-403b-a4bc-da2ace6e6625	2013-08-30T08:00:00Z	G1	No
2017.0	True	Sonoma	38.14242	-122.47301	2017	10	09	False	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2017/10/9/37-fire/			49	2018-01-09T13:34:00Z		Hwy 37 & Lakeville Highway	37 Fire	The 37 Fire started on October 9, 2017 off Hwy 37 & Lakeville Highway near Skaggs Island (Sonoma County) and burned 1,660 acres.	37, Fire, October, 2017, Highway, 37, Lakeville, Sonoma, County	2017-10-09T14:00:00Z	fe6e94d7-7b47-4992-9a52-787e1fad8171	2018-01-09T13:34:00Z	G1	No
2017.0	True	Lake	38.86056	-122.62382	2017	07	17	False	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2017/7/17/murphy-fire/			17	2018-01-09T11:59:00Z		Hwy 29 and Agua Dulce, 3 miles south of Lower lake	Murphy Fire	The Murphy fire started on July 17, 2017 off Hwy 29 and Agua Dulce, 3 miles south of Lower lake in Lake County and burned 40 acres.	Murphy Fire, Lake County, July 17, 2017, Lower Lake	2017-07-17T14:44:00Z	1ba1f29a-5281-4f53-857d-106ae5e7db84	2018-01-09T11:59:00Z	G1	No
2019.0	True	Riverside	33.69055556	-116.953889	2019	07	11	False	CAL FIRE Riverside County Fire Department	/incidents/2019/7/11/gibbel-fire/			33	2019-07-11T08:26:00Z		Off of Girard Street and Quiet Hills Drive	Gibbel Fire	Gibbel Fire started on June 11, 2019 off of Girard Street and Quiet Hills Drive in Riverside County.		2019-07-11T16:27:17Z	6564081d-5ce7-4330-8ad7-2d1d976d778a	2019-07-12T08:27:20.54Z	G1	No
2018.0	True	Merced	37.33924	-120.24315	2018	06	07	False	CAL FIRE Madera-Mariposa-Merced	/incidents/2018/6/7/bear-fire/			24	2019-01-04T10:10:00Z		Cunningham Road and Hwy 140, Planda	Bear Fire	The Bear Fire started on June 7, 2018 off Cunningham Road and Hwy 140, Planda (Merced County). This fire was contained on June 8, 2018 and burned 200 acres.	Bear Fire, June 2018, Merced County	2018-06-07T18:04:00Z	cdd46073-0336-4003-8a06-161947985987	2019-01-04T10:10:00Z	G1	No
2018.0	True	Merced	37.08529	-121.09354	2018	06	24	False	CAL FIRE Madera-Mariposa-Merced Unit	/incidents/2018/6/24/romero-fire/			24	2019-01-04T10:00:00Z		Hwy 152 & Lower Cottonwood, west of Los Banos	Romero Fire	The Romero Fire started on June 24, 2018 off Hwy 152 & Lower Cottonwood, west of Los Banos (Merced County).	Highway 152, Lower Cottonwood, Los Banos, Merced County, June 2018	2018-06-24T16:11:00Z	bda69d0e-716e-439e-9a18-49f44d449086	2019-01-04T10:00:00Z	G1	No
2018.0	True	San Benito	36.83036	-121.36446	2018	06	03	False	CAL FIRE San Benito-Monterey Unit	/incidents/2018/6/3/fairview-fire/			35	2019-01-04T10:17:00Z		Fairview Rd and John Smith Rd, City of Hollister	Fairview Fire	The Fairview Fire started June 3 2018 near Fairview Rd and John Smith Rd, City of Hollister (San Benito County).is 100% Contained at 35 acres on June 3 2018	Fairview Fire, Fairview Road, John Smith Road, City of Hollister, San Benito County, June 2018	2018-06-03T15:09:00Z	39ace715-e375-4083-a05c-7fb7448e17b9	2019-01-04T10:17:00Z	G1	No
2016.0	True	Lake	36.09974	-120.51057	2016	08	09	False	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2016/8/9/kugelman-fire/			17	2016-08-10T17:00:00Z		off of Kugelman St and Hwy 53, community of Lower Lake	Kugelman Fire	The Kugelman Fire started on August 9, 2016 off of Kugelman St and Hwy 53, community of Lower Lake in Lake County.	off of Kugelman St and Hwy 53, community of Lower Lake, Lake County, Kugelman Fire	2016-08-09T17:30:00Z	28b9dc5f-f9c0-41fb-81d6-8db562122f00	2016-08-10T17:00:00Z	G1	No
2016.0	False	Ventura	34.701	-119.144	2016	06	30	False	Los Padres National Forest	/incidents/2016/6/30/pine-fire/			56	2016-06-30T16:55:00Z		Near Haddock Campground, 3 miles west of the Pine Mtn Lodge, above Middle Sespe.	Pine Fire	Pine Fire, Ventura County, June 30, 2016, Los Padres National Forest	Pine Fire, Ventura County, June 30, 2016, Los Padres National Forest	2016-06-30T16:55:00Z	8653f541-d3ca-44b4-9edd-5a4a57349f2f	2016-06-30T16:55:00Z	G1	No
2013.0	True	Riverside	33.9582	-116.6534	2013	05	21	False	CAL FIRE/Riverside County Fire	/incidents/2013/5/21/water-fire/			33	2013-05-21T19:30:00Z		Off Whitewater Canyon Road in Whitewater	Water Fire	The Water Fire burned in May 2013 off Whitewater Canyon Road in Whitewater in Riverside County.	Water Fire, May 2013, Whitewater Canyon Road, Whitewater, Riverside County	2013-05-21T14:16:00Z	13850faa-5bab-4fd7-bac3-433ce9250c4d	2013-05-21T19:30:00Z	G1	No
2016.0	True	Humboldt	40.4572	-124.05804	2016	08	11	False	CAL FIRE Humboldt-Del Norte	/incidents/2016/8/11/stafford-fire/			12	2016-08-16T08:45:00Z		Community of Stafford, 7 miles south of Fortuna	Stafford Fire	The Stafford Fire started on August 11, 2016 near the community of Stafford in Humboldt County.	Stafford Fire, Humboldt County, Stafford, August 12, 2016.	2016-08-11T14:57:00Z	bc2fd9c2-da5c-4cd7-bbec-9daf2143a196	2016-08-16T08:45:00Z	G1	No
2017.0	False	Los Angeles	34.22957	-118.2674	2017	09	01	False	LA City, Burbank Fire Department	/incidents/2017/9/1/la-tuna-fire/			19	2018-01-09T12:49:00Z		Lowell Ave and I-210, Verdugo Hills, Los Angeles City	La Tuna Fire	The La Tuna Fire started September 1 2017 off  LOWELL AVE and I-210, VERDUGO HILLS, LOS ANGELES CITY (Los Angeles County) and burned 7,194 acres.	La Tuna Fire, September 1 2017, Los Angeles County,LOWELL AVE and I-210, VERDUGO HILLS, LOS ANGELES CITY	2017-09-01T13:26:00Z	c2bf9820-7e90-43c4-bd3d-1b26ef7ada51	2018-01-09T12:49:00Z	G1	No
2013.0	True	San Bernardino	34.003151	-117.106075	2013	09	11	False	CAL FIRE San Bernardino Unit	/incidents/2013/9/11/liveoak-fire/			36	2013-09-12T08:45:00Z		Live Oak Canyon Rd, South of I-10 near cities of Redlands and Yucaipa.	Liveoak Fire	The Liveoak Fire burned September 2013 off of Live Oak Canyon Road, south of I-10, near the cities of Redland and Yucaipa, in San Bernardino County.	Liveoak Fire, September 2013, Live Oak Canyon Road, I-10, Redlands, Yucaipa, San Bernardino County	2013-09-11T16:57:00Z	31f21c59-8a94-4b17-91aa-88ca14817162	2013-09-12T08:45:00Z	G1	No
2017.0	True	Sonoma	38.26294	-122.71998	2017	08	27	False	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2017/8/27/bodega-fire/			49	2018-01-09T12:45:00Z		Bodega Ave and Nosecchi Rd., east of Petaluma	Bodega Fire	The Bodega Fire started on August 27, 2017 off Boadega Avenue and Nosecchi Road, east of Petaluma in Sonoma County and burned 18 acres.	Bodega Fire, Sonoma County, August 27, 2017, Petaluma	2017-08-27T13:30:00Z	d83bfb8a-f1e6-4213-b514-89fc16d2eb72	2018-01-09T12:45:00Z	G1	No
2019.0	False	San Diego	32.762706	-117.097441	2019	10	15	False	San Diego City Fire Department	/incidents/2019/10/15/fairmont-fire/			37	2019-10-16T13:50:00Z		Off Fairmont Avenue and Aldine Drive, Northwest of Talmadge	Fairmont Fire	Fairmont Fire started on October 15, 2019 off Fairmont Avenue and Aldine Drive, Northwest of Talmadge in San Diego County.		2019-10-15T17:41:57Z	2a516d14-36ce-43b0-b34c-7483759a9c84	2019-10-16T13:51:19.943Z	G1	No
2017.0	True	Fresno	36.27306	-120.65185	2017	06	23	False	CAL FIRE / Fresno County Fire	/incidents/2017/6/23/creek-fire/			10	2018-01-09T11:01:00Z		Off Los Gatos Creek Rd, west of Derrick	Creek Fire	The Creek Fire started on June 23, 2017 off Los Gatos Creek Rd, west of Derrick (Fresno County) and burned 357 acres.	Creek Fire, Los Gatos Creek Rd, West of Derrick, Fresno County, June 2017,	2017-06-23T16:00:00Z	0ed54526-1296-4863-ae40-613ee456899d	2018-01-09T11:01:00Z	G1	No
2013.0	False	Humboldt	41.333	-123.376	2013	08	03	False	Six Rivers National Forest	/incidents/2013/8/3/orleans-complex/			12	2013-08-03T15:00:00Z		10 miles east of Somes Bar, California	Orleans Complex	The Orleans Complex burned in August 2013. 10 miles east of Somes Bar, Humboldt County.	Orleans Complex, August 2013, Somes Bar, Six Rivers National Forest, Humboldt County	2013-08-03T08:00:00Z	7d4f107b-66a9-43d2-819d-ec855c2947bf	2013-08-03T15:00:00Z	G1	No
